Integration Time (micros): 98000         
Min saturation: -188.99394239295856         
Max saturation: 916.0969101751331         
Wavelength (nm), Intensity (Counts)
6.523658575001325062e+02,3.386995256361453357e+03
6.525615610108692408e+02,3.327506954408363072e+03
6.527572485590906126e+02,3.440726625867470830e+03
6.529529201434138486e+02,3.360129571608444621e+03
6.531485757624560620e+02,3.433050715938039957e+03
6.533442154148339114e+02,3.348615706714298085e+03
6.535398390991642827e+02,3.406185031185031221e+03
6.537354468140642894e+02,3.294884337208281067e+03
6.539310385581508172e+02,3.477187198032268498e+03
6.541266143300408658e+02,3.456078445726333030e+03
6.543221741283510937e+02,3.306398202102427604e+03
6.545177179516987280e+02,3.404266053702673616e+03
6.547132457987006546e+02,3.421536851043893421e+03
6.549087576679738731e+02,3.481025152996984161e+03
6.551042535581350421e+02,3.333263886855436340e+03
6.552997334678013885e+02,3.488701062926415034e+03
6.554951973955896847e+02,3.386995256361453357e+03
6.556906453401169301e+02,3.396590143773242289e+03
6.558860772999998971e+02,3.375481391467306821e+03
6.560814932738559264e+02,3.498295950338203966e+03
6.562768932603016765e+02,3.367805481537875949e+03
6.564722772579538059e+02,3.402347076220315557e+03
6.566676452654296554e+02,3.390833211326169021e+03
6.568629972813461109e+02,3.385076278879095753e+03
6.570583333043200582e+02,3.315993089514216081e+03
6.572536533329683834e+02,3.358210594126087017e+03
6.574489573659080861e+02,3.283370472314134076e+03
6.576442454017560522e+02,3.454159468243975425e+03
6.578395174391291675e+02,3.369724459020233553e+03
6.580347734766445456e+02,3.300641269655354336e+03
6.582300135129188448e+02,3.386995256361453357e+03
6.584252375465694058e+02,3.457997423208690634e+03
6.586204455762127736e+02,3.481025152996984161e+03
6.588156376004660615e+02,3.396590143773242289e+03
6.590108136179462690e+02,3.373562413984949217e+03
6.592059736272701684e+02,3.417698896079177757e+03
6.594011176270546457e+02,3.490620040408772638e+03
6.595962456159167004e+02,3.386995256361453357e+03
6.597913575924736733e+02,3.337101841820151549e+03
6.599864535553419955e+02,3.429212760973324293e+03
6.601815335031385530e+02,3.417698896079177757e+03
6.603765974344805727e+02,3.350534684196656144e+03
6.605716453479850543e+02,3.479106175514626102e+03
6.607666772422688837e+02,3.365886504055518344e+03
6.609616931159486057e+02,3.331344909373078281e+03
6.611566929676414475e+02,3.459916400691048693e+03
6.613516767959645222e+02,3.340939796784867212e+03
6.615466445995344884e+02,3.356291616643729412e+03
6.617415963769684595e+02,3.344777751749582876e+03
6.619365321268830940e+02,3.400428098737957953e+03
6.621314518478957325e+02,3.365886504055518344e+03
6.623263555386230337e+02,3.475268220549910893e+03
6.625212431976818834e+02,3.394671166290884685e+03
6.627161148236895087e+02,3.373562413984949217e+03
6.629109704152626819e+02,3.457997423208690634e+03
6.631058099710180613e+02,3.429212760973324293e+03
6.633006334895729879e+02,3.339020819302509608e+03
6.634954409695442337e+02,3.360129571608444621e+03
6.636902324095487984e+02,3.394671166290884685e+03
6.638850078082035679e+02,3.367805481537875949e+03
6.640797671641254283e+02,3.504052882785277234e+03
6.642745104759313790e+02,3.339020819302509608e+03
6.644692377422385334e+02,3.438807648385113225e+03
6.646639489616633227e+02,3.363967526573160285e+03
6.648586441328230876e+02,3.327506954408363072e+03
6.650533232543348277e+02,3.406185031185031221e+03
6.652479863248152014e+02,3.350534684196656144e+03
6.654426333428812086e+02,3.373562413984949217e+03
6.656372643071500761e+02,3.421536851043893421e+03
6.658318792162383488e+02,3.379319346432022485e+03
6.660264780687630264e+02,3.323668999443647408e+03
6.662210608633412221e+02,3.317912066996574140e+03
6.664156275985898219e+02,3.398509121255600348e+03
6.666101782731257117e+02,3.377400368949664880e+03
6.668047128855657775e+02,3.379319346432022485e+03
6.669992314345270188e+02,3.354372639161371353e+03
6.671937339186264353e+02,3.410022986149746885e+03
6.673882203364807992e+02,3.396590143773242289e+03
6.675826906867071102e+02,3.427293783490966689e+03
6.677771449679223679e+02,3.402347076220315557e+03
6.679715831787436855e+02,3.427293783490966689e+03
6.681660053177876080e+02,3.429212760973324293e+03
6.683604113836712486e+02,3.479106175514626102e+03
6.685548013750114933e+02,3.486782085444057429e+03
6.687491752904254554e+02,3.352453661679013749e+03
6.689435331285299071e+02,3.390833211326169021e+03
6.691378748879417344e+02,3.373562413984949217e+03
6.693322005672780506e+02,3.367805481537875949e+03
6.695265101651557416e+02,3.406185031185031221e+03
6.697208036801914659e+02,3.400428098737957953e+03
6.699150811110024506e+02,3.431131738455681898e+03
6.701093424562056953e+02,3.490620040408772638e+03
6.703035877144180859e+02,3.457997423208690634e+03
6.704978168842562809e+02,3.396590143773242289e+03
6.706920299643373937e+02,3.212368305466896800e+03
6.708862269532785376e+02,3.354372639161371353e+03
6.710804078496964848e+02,3.438807648385113225e+03
6.712745726522081213e+02,3.467592310620479566e+03
6.714687213594303330e+02,3.448402535796902157e+03
6.716628539699802332e+02,3.406185031185031221e+03
6.718569704824748214e+02,3.411941963632104489e+03
6.720510708955307564e+02,3.469511288102837625e+03
6.722451552077651513e+02,3.362048549090802680e+03
6.724392234177948922e+02,3.363967526573160285e+03
6.726332755242369785e+02,3.331344909373078281e+03
6.728273115257082964e+02,3.298722292172996276e+03
6.730213314208257316e+02,3.415779918596820153e+03
6.732153352082062838e+02,3.427293783490966689e+03
6.734093228864667253e+02,3.375481391467306821e+03
6.736032944542242831e+02,3.292965359725923008e+03
6.737972499100958430e+02,3.507890837749992897e+03
6.739911892526980637e+02,3.335182864337793944e+03
6.741851124806480584e+02,3.406185031185031221e+03
6.743790195925627131e+02,3.392752188808526626e+03
6.745729105870592548e+02,3.304479224620069544e+03
6.747667854627543420e+02,3.335182864337793944e+03
6.749606442182647470e+02,3.417698896079177757e+03
6.751544868522075831e+02,3.335182864337793944e+03
6.753483133631999635e+02,3.335182864337793944e+03
6.755421237498586606e+02,3.348615706714298085e+03
6.757359180108004466e+02,3.410022986149746885e+03
6.759296961446425485e+02,3.421536851043893421e+03
6.761234581500019658e+02,3.417698896079177757e+03
6.763172040254951298e+02,3.310236157067142813e+03
6.765109337697393812e+02,3.406185031185031221e+03
6.767046473813517196e+02,3.444564580832186493e+03
6.768983448589488034e+02,3.308317179584785208e+03
6.770920262011476325e+02,3.291046382243565404e+03
6.772856914065652063e+02,3.379319346432022485e+03
6.774793404738185245e+02,3.342858774267224817e+03
6.776729734015244730e+02,3.331344909373078281e+03
6.778665901882998241e+02,3.400428098737957953e+03
6.780601908327615774e+02,3.381238323914380089e+03
6.782537753335270736e+02,3.448402535796902157e+03
6.784473436892128575e+02,3.314074112031858476e+03
6.786408958984357014e+02,3.431131738455681898e+03
6.788344319598127186e+02,3.446483558314544098e+03
6.790279518719611360e+02,3.310236157067142813e+03
6.792214556334976123e+02,3.386995256361453357e+03
6.794149432430390334e+02,3.339020819302509608e+03
6.796084146992023989e+02,3.377400368949664880e+03
6.798018700006048221e+02,3.331344909373078281e+03
6.799953091458628478e+02,3.360129571608444621e+03
6.801887321335937031e+02,3.379319346432022485e+03
6.803821389624143876e+02,3.339020819302509608e+03
6.805755296309415598e+02,3.377400368949664880e+03
6.807689041377923331e+02,3.408104008667388825e+03
6.809622624815835934e+02,3.335182864337793944e+03
6.811556046609324540e+02,3.302560247137711940e+03
6.813489306744555734e+02,3.438807648385113225e+03
6.815422405207699512e+02,3.388914233843811417e+03
6.817355341984924735e+02,3.350534684196656144e+03
6.819288117062403671e+02,3.406185031185031221e+03
6.821220730426305181e+02,3.440726625867470830e+03
6.823153182062794713e+02,3.339020819302509608e+03
6.825085471958044536e+02,3.394671166290884685e+03
6.827017600098223511e+02,3.367805481537875949e+03
6.828949566469502770e+02,3.373562413984949217e+03
6.830881371058047762e+02,3.348615706714298085e+03
6.832813013850030757e+02,3.465673333138121961e+03
6.834744494831621751e+02,3.348615706714298085e+03
6.836675813988987329e+02,3.269937629937629936e+03
6.838606971308297489e+02,3.494457995373488302e+03
6.840537966775723362e+02,3.363967526573160285e+03
6.842468800377433809e+02,3.344777751749582876e+03
6.844399472099596551e+02,3.356291616643729412e+03
6.846329981928381585e+02,3.331344909373078281e+03
6.848260329849960044e+02,3.406185031185031221e+03
6.850190515850499651e+02,3.463754355655763902e+03
6.852120539916170401e+02,3.373562413984949217e+03
6.854050402033140017e+02,3.425374806008608630e+03
6.855980102187580769e+02,3.377400368949664880e+03
6.857909640365660380e+02,3.354372639161371353e+03
6.859839016553546571e+02,3.383157301396738148e+03
6.861768230737410477e+02,3.513647770197066166e+03
6.863697282903422092e+02,3.344777751749582876e+03
6.865626173037751414e+02,3.388914233843811417e+03
6.867554901126563891e+02,3.411941963632104489e+03
6.869483467156031793e+02,3.365886504055518344e+03
6.871411871112326253e+02,3.481025152996984161e+03
6.873340112981611583e+02,3.292965359725923008e+03
6.875268192750060052e+02,3.317912066996574140e+03
6.877196110403841658e+02,3.413860941114462094e+03
6.879123865929125259e+02,3.394671166290884685e+03
6.881051459312079714e+02,3.444564580832186493e+03
6.882978890538875021e+02,3.461835378173406298e+03
6.884906159595680037e+02,3.314074112031858476e+03
6.886833266468664760e+02,3.392752188808526626e+03
6.888760211143995775e+02,3.371643436502591612e+03
6.890686993607845352e+02,3.385076278879095753e+03
6.892613613846383487e+02,3.308317179584785208e+03
6.894540071845777902e+02,3.404266053702673616e+03
6.896466367592196320e+02,3.388914233843811417e+03
6.898392501071811012e+02,3.356291616643729412e+03
6.900318472270790835e+02,3.388914233843811417e+03
6.902244281175305787e+02,3.365886504055518344e+03
6.904169927771522453e+02,3.490620040408772638e+03
6.906095412045611965e+02,3.429212760973324293e+03
6.908020733983744321e+02,3.448402535796902157e+03
6.909945893572087243e+02,3.433050715938039957e+03
6.911870890796809590e+02,3.356291616643729412e+03
6.913795725644084769e+02,3.315993089514216081e+03
6.915720398100077091e+02,3.312155134549500872e+03
6.917644908150959964e+02,3.367805481537875949e+03
6.919569255782898836e+02,3.517485725161781374e+03
6.921493440982067114e+02,3.317912066996574140e+03
6.923417463734631383e+02,3.350534684196656144e+03
6.925341324026761640e+02,3.429212760973324293e+03
6.927265021844626744e+02,3.442645603349828889e+03
6.929188557174398966e+02,3.421536851043893421e+03
6.931111930002244890e+02,3.371643436502591612e+03
6.933035140314332239e+02,3.291046382243565404e+03
6.934958188096833283e+02,3.392752188808526626e+03
6.936881073335919154e+02,3.375481391467306821e+03
6.938803796017754166e+02,3.381238323914380089e+03
6.940726356128510588e+02,3.394671166290884685e+03
6.942648753654358416e+02,3.339020819302509608e+03
6.944570988581465372e+02,3.339020819302509608e+03
6.946493060896000316e+02,3.342858774267224817e+03
6.948414970584133243e+02,3.394671166290884685e+03
6.950336717632036425e+02,3.321750021961289349e+03
6.952258302025875309e+02,3.404266053702673616e+03
6.954179723751819893e+02,3.373562413984949217e+03
6.956100982796041308e+02,3.433050715938039957e+03
6.958022079144708414e+02,3.459916400691048693e+03
6.959943012783988934e+02,3.396590143773242289e+03
6.961863783700052863e+02,3.463754355655763902e+03
6.963784391879070199e+02,3.383157301396738148e+03
6.965704837307210937e+02,3.410022986149746885e+03
6.967625119970643937e+02,3.304479224620069544e+03
6.969545239855538057e+02,3.467592310620479566e+03
6.971465196948062157e+02,3.371643436502591612e+03
6.973384991234387371e+02,3.419617873561535362e+03
6.975304622700680284e+02,3.287208427278849740e+03
6.977224091333112028e+02,3.329425931890720676e+03
6.979143397117853738e+02,3.419617873561535362e+03
6.981062540041071998e+02,3.417698896079177757e+03
6.982981520088935667e+02,3.379319346432022485e+03
6.984900337247615880e+02,3.367805481537875949e+03
6.986818991503281495e+02,3.365886504055518344e+03
6.988737482842102509e+02,3.436888670902755621e+03
6.990655811250247780e+02,3.440726625867470830e+03
6.992573976713886168e+02,3.398509121255600348e+03
6.994491979219187670e+02,3.400428098737957953e+03
6.996409818752321144e+02,3.467592310620479566e+03
6.998327495299456587e+02,3.281451494831776472e+03
7.000245008846761721e+02,3.363967526573160285e+03
7.002162359380407679e+02,3.362048549090802680e+03
7.004079546886564458e+02,3.385076278879095753e+03
7.005996571351398643e+02,3.285289449796492136e+03
7.007913432761081367e+02,3.306398202102427604e+03
7.009830131101783763e+02,3.429212760973324293e+03
7.011746666359671281e+02,3.461835378173406298e+03
7.013663038520913915e+02,3.469511288102837625e+03
7.015579247571683936e+02,3.323668999443647408e+03
7.017495293498149067e+02,3.442645603349828889e+03
7.019411176286479304e+02,3.350534684196656144e+03
7.021326895922841231e+02,3.392752188808526626e+03
7.023242452393408257e+02,3.385076278879095753e+03
7.025157845684346967e+02,3.404266053702673616e+03
7.027073075781827356e+02,3.356291616643729412e+03
7.028988142672018284e+02,3.383157301396738148e+03
7.030903046341090885e+02,3.373562413984949217e+03
7.032817786775212880e+02,3.419617873561535362e+03
7.034732363960554267e+02,3.448402535796902157e+03
7.036646777883285040e+02,3.306398202102427604e+03
7.038561028529572923e+02,3.411941963632104489e+03
7.040475115885587911e+02,3.425374806008608630e+03
7.042389039937498865e+02,3.425374806008608630e+03
7.044302800671478053e+02,3.413860941114462094e+03
7.046216398073692062e+02,3.258423765043483399e+03
7.048129832130308614e+02,3.333263886855436340e+03
7.050043102827499979e+02,3.482944130479341766e+03
7.051956210151437290e+02,3.375481391467306821e+03
7.053869154088285995e+02,3.285289449796492136e+03
7.055781934624214955e+02,3.390833211326169021e+03
7.057694551745396438e+02,3.390833211326169021e+03
7.059607005437999305e+02,3.488701062926415034e+03
7.061519295688192415e+02,3.381238323914380089e+03
7.063431422482143489e+02,3.362048549090802680e+03
7.065343385806024799e+02,3.358210594126087017e+03
7.067255185646004065e+02,3.292965359725923008e+03
7.069166821988252423e+02,3.394671166290884685e+03
7.071078294818935319e+02,3.390833211326169021e+03
7.072989604124225025e+02,3.369724459020233553e+03
7.074900749890291536e+02,3.390833211326169021e+03
7.076811732103301438e+02,3.419617873561535362e+03
7.078722550749427000e+02,3.356291616643729412e+03
7.080633205814835947e+02,3.362048549090802680e+03
7.082543697285698272e+02,3.300641269655354336e+03
7.084454025148182836e+02,3.350534684196656144e+03
7.086364189388457362e+02,3.410022986149746885e+03
7.088274189992695256e+02,3.429212760973324293e+03
7.090184026947063103e+02,3.377400368949664880e+03
7.092093700237729763e+02,3.385076278879095753e+03
7.094003209850865233e+02,3.317912066996574140e+03
7.095912555772641781e+02,3.433050715938039957e+03
7.097821737989224857e+02,3.400428098737957953e+03
7.099730756486783321e+02,3.423455828526251025e+03
7.101639611251489441e+02,3.427293783490966689e+03
7.103548302269513215e+02,3.479106175514626102e+03
7.105456829527021227e+02,3.436888670902755621e+03
7.107365193010183475e+02,3.285289449796492136e+03
7.109273392705168817e+02,3.404266053702673616e+03
7.111181428598150660e+02,3.494457995373488302e+03
7.113089300675292179e+02,3.310236157067142813e+03
7.114997008922765644e+02,3.431131738455681898e+03
7.116904553326741052e+02,3.358210594126087017e+03
7.118811933873388398e+02,3.440726625867470830e+03
7.120719150548874268e+02,3.371643436502591612e+03
7.122626203339369795e+02,3.283370472314134076e+03
7.124533092231044975e+02,3.381238323914380089e+03
7.126439817210068668e+02,3.444564580832186493e+03
7.128346378262608596e+02,3.294884337208281067e+03
7.130252775374834755e+02,3.436888670902755621e+03
7.132159008532919415e+02,3.312155134549500872e+03
7.134065077723029162e+02,3.417698896079177757e+03
7.135970982931331719e+02,3.557784252291294706e+03
7.137876724143999354e+02,3.425374806008608630e+03
7.139782301347202065e+02,3.339020819302509608e+03
